Country,Tariff_Year,HS_Family,Average_Tariff,Free_Trade_Agreement_with_US,European_Union
South Africa,2019,15,6.87,No,No
South Africa,2019,16,5.89,No,No
South Africa,2019,17,5.17,No,No
South Africa,2019,18,8.45,No,No
South Africa,2019,19,21,No,No
South Africa,2019,20,17.33,No,No
South Africa,2019,22,19,No,No
South Africa,2019,24,38.06,No,No
South Africa,2019,30,0.34,No,No
South Africa,2019,40,9.55,No,No
South Africa,2019,47,0,No,No
South Africa,2019,72,4.64,No,No
South Africa,2019,73,10.1,No,No
South Africa,2019,87,9.91,No,No
South Africa,2019,94,15.37,No,No
South Africa,2019,95,1.51,No,No
South Africa,2018,2,2.1,No,No
South Africa,2018,7,10.2,No,No
South Africa,2018,8,5.51,No,No
South Africa,2018,9,2.29,No,No
South Africa,2018,10,1.08,No,No
South Africa,2018,11,7.6,No,No
South Africa,2018,14,1.5,No,No
South Africa,2018,15,6.87,No,No
South Africa,2018,16,5.89,No,No
South Africa,2018,17,5.17,No,No
South Africa,2018,18,8.45,No,No
South Africa,2018,19,21,No,No
South Africa,2018,20,17.33,No,No
South Africa,2018,22,19,No,No
South Africa,2018,24,38.06,No,No
South Africa,2018,30,0.34,No,No
South Africa,2018,40,9.55,No,No
South Africa,2018,47,0,No,No
South Africa,2018,72,4.64,No,No
South Africa,2018,73,9.96,No,No
South Africa,2018,87,9.91,No,No
South Africa,2018,94,15.37,No,No
South Africa,2018,95,1.51,No,No
South Africa,2017,2,2.1,No,No
South Africa,2017,7,10.2,No,No
South Africa,2017,8,5.51,No,No
South Africa,2017,9,2.29,No,No
South Africa,2017,10,1.08,No,No
South Africa,2017,11,7.6,No,No
South Africa,2017,14,1.5,No,No
South Africa,2017,15,6.87,No,No
South Africa,2017,16,5.89,No,No
South Africa,2017,17,5.17,No,No
South Africa,2017,18,8.45,No,No
South Africa,2017,19,21,No,No
South Africa,2017,20,17.33,No,No
South Africa,2017,22,19,No,No
South Africa,2017,24,38.06,No,No
South Africa,2017,30,0.34,No,No
South Africa,2017,40,9.55,No,No
South Africa,2017,47,0,No,No
South Africa,2017,72,4.03,No,No
South Africa,2017,73,8.54,No,No
South Africa,2017,87,9.99,No,No
South Africa,2017,94,15.14,No,No
South Africa,2017,95,1.51,No,No
South Africa,2016,2,2.1,No,No
South Africa,2016,7,10.2,No,No
South Africa,2016,8,5.56,No,No
South Africa,2016,9,2.29,No,No
South Africa,2016,10,1.08,No,No
South Africa,2016,11,7.6,No,No
South Africa,2016,14,1.5,No,No
South Africa,2016,15,6.87,No,No
South Africa,2016,16,6.2,No,No
South Africa,2016,17,5.17,No,No
South Africa,2016,18,8.45,No,No
South Africa,2016,19,21,No,No
South Africa,2016,20,17.35,No,No
South Africa,2016,22,18.27,No,No
South Africa,2016,24,38.06,No,No
South Africa,2016,30,0.32,No,No
South Africa,2016,40,9.81,No,No
South Africa,2016,47,0,No,No
South Africa,2016,72,0.85,No,No
South Africa,2016,73,8.54,No,No
South Africa,2016,87,9.77,No,No
South Africa,2016,94,15.32,No,No
South Africa,2016,95,1.51,No,No
South Africa,2015,2,2,No,No
South Africa,2015,7,10.2,No,No
South Africa,2015,8,5.56,No,No
South Africa,2015,9,2.29,No,No
South Africa,2015,10,1.08,No,No
South Africa,2015,11,7.6,No,No
South Africa,2015,14,1.5,No,No
South Africa,2015,15,6.87,No,No
South Africa,2015,16,6.2,No,No
South Africa,2015,17,5.17,No,No
South Africa,2015,18,8.45,No,No
South Africa,2015,19,21,No,No
South Africa,2015,20,17.35,No,No
South Africa,2015,22,18.27,No,No
South Africa,2015,24,38.06,No,No
South Africa,2015,30,0.32,No,No
South Africa,2015,40,9.81,No,No
South Africa,2015,47,0,No,No
South Africa,2015,72,0.07,No,No
South Africa,2015,73,7.57,No,No
South Africa,2015,87,9.65,No,No
South Africa,2015,94,15.32,No,No
South Africa,2015,95,1.51,No,No
South Africa,2014,2,2,No,No
South Africa,2014,7,10.2,No,No
South Africa,2014,8,5.56,No,No
South Africa,2014,9,2.29,No,No
South Africa,2014,10,1,No,No
South Africa,2014,11,7.31,No,No
South Africa,2014,14,1.5,No,No
South Africa,2014,15,6.87,No,No
South Africa,2014,16,5.7,No,No
South Africa,2014,17,3.65,No,No
South Africa,2014,18,8.45,No,No
South Africa,2014,19,21,No,No
South Africa,2014,20,17.35,No,No
South Africa,2014,22,18.27,No,No
South Africa,2014,24,38.06,No,No
South Africa,2014,30,0.32,No,No
South Africa,2014,40,9.81,No,No
South Africa,2014,47,0,No,No
South Africa,2014,72,0.01,No,No
South Africa,2014,73,7.52,No,No
South Africa,2014,87,9.65,No,No
South Africa,2014,94,15.32,No,No
South Africa,2014,95,1.51,No,No
South Africa,2013,2,1.06,No,No
South Africa,2013,7,10.2,No,No
South Africa,2013,8,5.56,No,No
South Africa,2013,9,2.29,No,No
South Africa,2013,10,1,No,No
South Africa,2013,11,7.31,No,No
South Africa,2013,14,1.5,No,No
South Africa,2013,15,6.87,No,No
South Africa,2013,16,5.7,No,No
South Africa,2013,17,3.65,No,No
South Africa,2013,18,8.45,No,No
South Africa,2013,19,21,No,No
South Africa,2013,20,17.35,No,No
South Africa,2013,22,18.27,No,No
South Africa,2013,24,38.06,No,No
South Africa,2013,30,0.32,No,No
South Africa,2013,40,9.81,No,No
South Africa,2013,47,0,No,No
South Africa,2013,72,0.01,No,No
South Africa,2013,73,7.48,No,No
South Africa,2013,87,9.68,No,No
South Africa,2013,94,15.32,No,No
South Africa,2013,95,1.51,No,No
South Africa,2012,2,1.06,No,No
South Africa,2012,7,10.2,No,No
South Africa,2012,8,5.56,No,No
South Africa,2012,9,2.29,No,No
South Africa,2012,10,1,No,No
South Africa,2012,11,7.31,No,No
South Africa,2012,14,1.5,No,No
South Africa,2012,15,6.87,No,No
South Africa,2012,16,5.7,No,No
South Africa,2012,17,3.65,No,No
South Africa,2012,18,8.45,No,No
South Africa,2012,19,20.47,No,No
South Africa,2012,20,16.88,No,No
South Africa,2012,22,18.27,No,No
South Africa,2012,24,38.06,No,No
South Africa,2012,30,0.32,No,No
South Africa,2012,40,9.81,No,No
South Africa,2012,47,0,No,No
South Africa,2012,72,0.01,No,No
South Africa,2012,73,7.42,No,No
South Africa,2012,87,9.63,No,No
South Africa,2012,94,15.21,No,No
South Africa,2012,95,1.51,No,No
South Africa,2011,2,1.18,No,No
South Africa,2011,7,10.4,No,No
South Africa,2011,8,6.16,No,No
South Africa,2011,9,1.85,No,No
South Africa,2011,10,0.5,No,No
South Africa,2011,11,7.31,No,No
South Africa,2011,14,1.5,No,No
South Africa,2011,15,7.32,No,No
South Africa,2011,16,8.39,No,No
South Africa,2011,17,3.88,No,No
South Africa,2011,18,8.45,No,No
South Africa,2011,19,20.47,No,No
South Africa,2011,20,16.94,No,No
South Africa,2011,22,18.27,No,No
South Africa,2011,24,36.67,No,No
South Africa,2011,30,0.32,No,No
South Africa,2011,40,9.81,No,No
South Africa,2011,47,0,No,No
South Africa,2011,72,0.01,No,No
South Africa,2011,73,7.22,No,No
South Africa,2011,87,9.59,No,No
South Africa,2011,94,15.21,No,No
South Africa,2011,95,1.45,No,No
South Africa,2010,2,1.18,No,No
South Africa,2010,7,10.47,No,No
South Africa,2010,8,6.22,No,No
South Africa,2010,9,1.85,No,No
South Africa,2010,10,0.5,No,No
South Africa,2010,11,7.31,No,No
South Africa,2010,14,1.5,No,No
South Africa,2010,15,7.32,No,No
South Africa,2010,16,8.39,No,No
South Africa,2010,17,3.88,No,No
South Africa,2010,18,8.45,No,No
South Africa,2010,19,20.63,No,No
South Africa,2010,20,16.94,No,No
South Africa,2010,22,18.27,No,No
South Africa,2010,24,35.33,No,No
South Africa,2010,30,0.32,No,No
South Africa,2010,40,9.81,No,No
South Africa,2010,47,0,No,No
South Africa,2010,72,0.01,No,No
South Africa,2010,73,7.2,No,No
South Africa,2010,87,9.41,No,No
South Africa,2010,94,15.21,No,No
South Africa,2010,95,1.45,No,No
Switzerland,2020,2,0,No,No
Switzerland,2020,7,0,No,No
Switzerland,2020,8,0,No,No
Switzerland,2020,9,0,No,No
Switzerland,2020,10,0,No,No
Switzerland,2020,11,0,No,No
Switzerland,2020,14,0,No,No
Switzerland,2020,15,0,No,No
Switzerland,2020,16,0,No,No
Switzerland,2020,17,0,No,No
Switzerland,2020,18,0,No,No
Switzerland,2020,19,0,No,No
Switzerland,2020,20,0,No,No
Switzerland,2020,22,0,No,No
Switzerland,2020,24,0,No,No
Switzerland,2020,30,0,No,No
Switzerland,2020,40,0,No,No
Switzerland,2020,47,0,No,No
Switzerland,2020,72,0,No,No
Switzerland,2020,73,0,No,No
Switzerland,2020,87,0,No,No
Switzerland,2020,94,0,No,No
Switzerland,2020,95,0,No,No
Switzerland,2019,2,0,No,No
Switzerland,2019,7,0,No,No
Switzerland,2019,8,0,No,No
Switzerland,2019,9,0,No,No
Switzerland,2019,10,0,No,No
Switzerland,2019,11,0,No,No
Switzerland,2019,14,0,No,No
Switzerland,2019,15,0,No,No
Switzerland,2019,16,0,No,No
Switzerland,2019,17,0,No,No
Switzerland,2019,18,0,No,No
Switzerland,2019,19,0,No,No
Switzerland,2019,20,0,No,No
Switzerland,2019,22,0,No,No
Switzerland,2019,24,0,No,No
Switzerland,2019,30,0,No,No
Switzerland,2019,40,0,No,No
Switzerland,2019,47,0,No,No
Switzerland,2019,72,0,No,No
Switzerland,2019,73,0,No,No
Switzerland,2019,87,0,No,No
Switzerland,2019,94,0,No,No
Switzerland,2019,95,0,No,No
Switzerland,2018,2,0,No,No
Switzerland,2018,7,0,No,No
Switzerland,2018,8,0,No,No
Switzerland,2018,9,0,No,No
Switzerland,2018,10,0,No,No
Switzerland,2018,11,0,No,No
Switzerland,2018,14,0,No,No
Switzerland,2018,15,0,No,No
Switzerland,2018,16,0,No,No
Switzerland,2018,17,0,No,No
Switzerland,2018,18,0,No,No
Switzerland,2018,19,0,No,No
Switzerland,2018,20,0,No,No
Switzerland,2018,22,0,No,No
Switzerland,2018,24,0,No,No
Switzerland,2018,30,0,No,No
Switzerland,2018,40,0,No,No
Switzerland,2018,47,0,No,No
Switzerland,2018,72,0,No,No
Switzerland,2018,73,0,No,No
Switzerland,2018,87,0,No,No
Switzerland,2018,94,0,No,No
Switzerland,2018,95,0,No,No
Switzerland,2017,2,0,No,No
Switzerland,2017,7,0,No,No
Switzerland,2017,8,0,No,No
Switzerland,2017,9,0,No,No
Switzerland,2017,10,0,No,No
Switzerland,2017,11,0,No,No
Switzerland,2017,14,0,No,No
Switzerland,2017,15,0,No,No
Switzerland,2017,16,0,No,No
Switzerland,2017,17,0,No,No
Switzerland,2017,18,0,No,No
Switzerland,2017,19,0,No,No
Switzerland,2017,20,0,No,No
Switzerland,2017,22,0,No,No
Switzerland,2017,24,0,No,No
Switzerland,2017,30,0,No,No
Switzerland,2017,40,0,No,No
Switzerland,2017,47,0,No,No
Switzerland,2017,72,0,No,No
Switzerland,2017,73,0,No,No
Switzerland,2017,87,0,No,No
Switzerland,2017,94,0,No,No
Switzerland,2017,95,0,No,No
Switzerland,2016,2,0,No,No
Switzerland,2016,7,0,No,No
Switzerland,2016,8,0,No,No
Switzerland,2016,9,0,No,No
Switzerland,2016,10,0,No,No
Switzerland,2016,11,0,No,No
Switzerland,2016,14,0,No,No
Switzerland,2016,15,0,No,No
Switzerland,2016,16,0,No,No
Switzerland,2016,17,0,No,No
Switzerland,2016,18,0,No,No
Switzerland,2016,19,0,No,No
Switzerland,2016,20,0,No,No
Switzerland,2016,22,0,No,No
Switzerland,2016,24,0,No,No
Switzerland,2016,30,0,No,No
Switzerland,2016,40,0,No,No
Switzerland,2016,47,0,No,No
Switzerland,2016,72,0,No,No
Switzerland,2016,73,0,No,No
Switzerland,2016,87,0,No,No
Switzerland,2016,94,0,No,No
Switzerland,2016,95,0,No,No
Switzerland,2015,2,0,No,No
Switzerland,2015,7,0,No,No
Switzerland,2015,8,0,No,No
Switzerland,2015,9,0,No,No
Switzerland,2015,10,0,No,No
Switzerland,2015,11,0,No,No
Switzerland,2015,14,0,No,No
Switzerland,2015,15,0,No,No
Switzerland,2015,16,0,No,No
Switzerland,2015,17,0,No,No
Switzerland,2015,18,0,No,No
Switzerland,2015,19,0,No,No
Switzerland,2015,20,0,No,No
Switzerland,2015,22,0,No,No
Switzerland,2015,24,0,No,No
Switzerland,2015,30,0,No,No
Switzerland,2015,40,0,No,No
Switzerland,2015,47,0,No,No
Switzerland,2015,72,0,No,No
Switzerland,2015,73,0,No,No
Switzerland,2015,87,0,No,No
Switzerland,2015,94,0,No,No
Switzerland,2015,95,0,No,No
Switzerland,2014,2,0,No,No
Switzerland,2014,7,0,No,No
Switzerland,2014,8,0,No,No
Switzerland,2014,9,0,No,No
Switzerland,2014,10,0,No,No
Switzerland,2014,11,0,No,No
Switzerland,2014,14,0,No,No
Switzerland,2014,15,0,No,No
Switzerland,2014,16,0,No,No
Switzerland,2014,17,0,No,No
Switzerland,2014,18,0,No,No
Switzerland,2014,19,0,No,No
Switzerland,2014,20,0,No,No
Switzerland,2014,22,0,No,No
Switzerland,2014,24,0,No,No
Switzerland,2014,30,0,No,No
Switzerland,2014,40,0,No,No
Switzerland,2014,47,0,No,No
Switzerland,2014,72,0,No,No
Switzerland,2014,73,0,No,No
Switzerland,2014,87,0,No,No
Switzerland,2014,94,0,No,No
Switzerland,2014,95,0,No,No
Switzerland,2013,2,0,No,No
Switzerland,2013,7,0,No,No
Switzerland,2013,8,0,No,No
Switzerland,2013,9,0,No,No
Switzerland,2013,10,0,No,No
Switzerland,2013,11,0,No,No
Switzerland,2013,14,0,No,No
Switzerland,2013,15,0,No,No
Switzerland,2013,16,0,No,No
Switzerland,2013,17,0,No,No
Switzerland,2013,18,0,No,No
Switzerland,2013,19,0,No,No
Switzerland,2013,20,0,No,No
Switzerland,2013,22,0,No,No
Switzerland,2013,24,0,No,No
Switzerland,2013,30,0,No,No
Switzerland,2013,40,0,No,No
Switzerland,2013,47,0,No,No
Switzerland,2013,72,0,No,No
Switzerland,2013,73,0,No,No
Switzerland,2013,87,0,No,No
Switzerland,2013,94,0,No,No
Switzerland,2013,95,0,No,No
Switzerland,2012,2,0,No,No
Switzerland,2012,7,0,No,No
Switzerland,2012,8,0,No,No
Switzerland,2012,9,0,No,No
Switzerland,2012,10,0,No,No
Switzerland,2012,11,0,No,No
Switzerland,2012,14,0,No,No
Switzerland,2012,15,0,No,No
Switzerland,2012,16,0,No,No
Switzerland,2012,17,0,No,No
Switzerland,2012,18,0,No,No
Switzerland,2012,19,0,No,No
Switzerland,2012,20,0,No,No
Switzerland,2012,22,0,No,No
Switzerland,2012,24,0,No,No
Switzerland,2012,30,0,No,No
Switzerland,2012,40,0,No,No
Switzerland,2012,47,0,No,No
Switzerland,2012,72,0,No,No
Switzerland,2012,73,0,No,No
Switzerland,2012,87,0,No,No
Switzerland,2012,94,0,No,No
Switzerland,2012,95,0,No,No
Switzerland,2011,2,0,No,No
Switzerland,2011,7,0,No,No
Switzerland,2011,8,0,No,No
Switzerland,2011,9,0,No,No
Switzerland,2011,10,0,No,No
Switzerland,2011,11,0,No,No
Switzerland,2011,14,0,No,No
Switzerland,2011,15,0,No,No
Switzerland,2011,16,0,No,No
Switzerland,2011,17,0,No,No
Switzerland,2011,18,0,No,No
Switzerland,2011,19,0,No,No
Switzerland,2011,20,0,No,No
Switzerland,2011,22,0,No,No
Switzerland,2011,24,0,No,No
Switzerland,2011,30,0,No,No
Switzerland,2011,40,0,No,No
Switzerland,2011,47,0,No,No
Switzerland,2011,72,0,No,No
Switzerland,2011,73,0,No,No
Switzerland,2011,87,0,No,No
Switzerland,2011,94,0,No,No
Switzerland,2011,95,0,No,No
Switzerland,2010,2,0,No,No
Switzerland,2010,7,0,No,No
Switzerland,2010,8,0,No,No
Switzerland,2010,9,0,No,No
Switzerland,2010,10,0,No,No
Switzerland,2010,11,0,No,No
Switzerland,2010,14,0,No,No
Switzerland,2010,15,0,No,No
Switzerland,2010,16,0,No,No
Switzerland,2010,17,0,No,No
Switzerland,2010,18,0,No,No
Switzerland,2010,19,0,No,No
Switzerland,2010,20,0,No,No
Switzerland,2010,22,0,No,No
Switzerland,2010,24,0,No,No
Switzerland,2010,30,0,No,No
Switzerland,2010,40,0,No,No
Switzerland,2010,47,0,No,No
Switzerland,2010,72,0,No,No
Switzerland,2010,73,0,No,No
Switzerland,2010,87,0,No,No
Switzerland,2010,94,0,No,No
Switzerland,2010,95,0,No,No
Thailand,2020,2,35.3,No,No
Thailand,2020,7,40.7,No,No
Thailand,2020,8,53.8,No,No
Thailand,2020,9,42.4,No,No
Thailand,2020,10,28.1,No,No
Thailand,2020,11,18.8,No,No
Thailand,2020,14,1.8,No,No
Thailand,2020,15,91.6,No,No
Thailand,2020,16,24,No,No
Thailand,2020,17,41.1,No,No
Thailand,2020,18,5.1,No,No
Thailand,2020,19,24.4,No,No
Thailand,2020,20,0,No,No
Thailand,2020,22,56.8,No,No
Thailand,2020,24,63.6,No,No
Thailand,2020,30,7.4,No,No
Thailand,2020,40,7.5,No,No
Thailand,2020,47,0,No,No
Thailand,2020,72,3.3,No,No
Thailand,2020,73,9.9,No,No
Thailand,2020,87,34.7,No,No
Thailand,2020,94,18.3,No,No
Thailand,2020,95,9.7,No,No
Thailand,2019,2,35.3,No,No
Thailand,2019,7,40.7,No,No
Thailand,2019,8,53.8,No,No
Thailand,2019,9,42.4,No,No
Thailand,2019,10,28.1,No,No
Thailand,2019,11,18.8,No,No
Thailand,2019,14,1.8,No,No
Thailand,2019,15,91.6,No,No
Thailand,2019,16,24,No,No
Thailand,2019,17,41.1,No,No
Thailand,2019,18,5.1,No,No
Thailand,2019,19,24.4,No,No
Thailand,2019,20,0,No,No
Thailand,2019,22,56.8,No,No
Thailand,2019,24,63.6,No,No
Thailand,2019,30,7.4,No,No
Thailand,2019,40,7.5,No,No
Thailand,2019,47,0,No,No
Thailand,2019,72,3.3,No,No
Thailand,2019,73,9.9,No,No
Thailand,2019,87,34.7,No,No
Thailand,2019,94,18.3,No,No
Thailand,2019,95,9.8,No,No
Thailand,2018,2,35.2,No,No
Thailand,2018,7,34.6,No,No
Thailand,2018,8,60,No,No
Thailand,2018,9,24.3,No,No
Thailand,2018,10,0,No,No
Thailand,2018,11,18.8,No,No
Thailand,2018,14,1.8,No,No
Thailand,2018,15,13.3,No,No
Thailand,2018,16,24,No,No
Thailand,2018,17,22.6,No,No
Thailand,2018,18,5.1,No,No
Thailand,2018,19,24.3,No,No
Thailand,2018,20,0,No,No
Thailand,2018,22,54.7,No,No
Thailand,2018,24,55.2,No,No
Thailand,2018,30,6.3,No,No
Thailand,2018,40,7.1,No,No
Thailand,2018,47,0,No,No
Thailand,2018,72,3,No,No
Thailand,2018,73,9.8,No,No
Thailand,2018,87,33.7,No,No
Thailand,2018,94,18.3,No,No
Thailand,2018,95,9.8,No,No
Thailand,2017,2,35.3,No,No
Thailand,2017,7,34.6,No,No
Thailand,2017,8,60,No,No
Thailand,2017,9,26.8,No,No
Thailand,2017,10,0,No,No
Thailand,2017,11,18.8,No,No
Thailand,2017,14,1.8,No,No
Thailand,2017,15,13.3,No,No
Thailand,2017,16,24,No,No
Thailand,2017,17,22.6,No,No
Thailand,2017,18,5.1,No,No
Thailand,2017,19,24.4,No,No
Thailand,2017,20,0,No,No
Thailand,2017,22,54.7,No,No
Thailand,2017,24,56.7,No,No
Thailand,2017,30,7.4,No,No
Thailand,2017,40,7.5,No,No
Thailand,2017,47,0,No,No
Thailand,2017,72,3.3,No,No
Thailand,2017,73,9.9,No,No
Thailand,2017,87,34.7,No,No
Thailand,2017,94,18.3,No,No
Thailand,2017,95,9.8,No,No
Thailand,2016,2,35.3,No,No
Thailand,2016,7,40.7,No,No
Thailand,2016,8,53.8,No,No
Thailand,2016,9,42.4,No,No
Thailand,2016,10,27.4,No,No
Thailand,2016,11,18.8,No,No
Thailand,2016,14,1.8,No,No
Thailand,2016,15,62.6,No,No
Thailand,2016,16,24,No,No
Thailand,2016,17,41.1,No,No
Thailand,2016,18,5.1,No,No
Thailand,2016,19,24.3,No,No
Thailand,2016,20,0,No,No
Thailand,2016,22,54.8,No,No
Thailand,2016,24,63.6,No,No
Thailand,2016,30,8.1,No,No
Thailand,2016,40,7.7,No,No
Thailand,2016,47,0,No,No
Thailand,2016,72,3.3,No,No
Thailand,2016,73,9.9,No,No
Thailand,2016,87,32.2,No,No
Thailand,2016,94,18.2,No,No
Thailand,2016,95,10.1,No,No
Thailand,2015,2,35.3,No,No
Thailand,2015,7,42.2,No,No
Thailand,2015,8,53.8,No,No
Thailand,2015,9,46.6,No,No
Thailand,2015,10,26.1,No,No
Thailand,2015,11,22.5,No,No
Thailand,2015,14,12.2,No,No
Thailand,2015,15,62.6,No,No
Thailand,2015,16,24,No,No
Thailand,2015,17,42.6,No,No
Thailand,2015,18,8.6,No,No
Thailand,2015,19,26.3,No,No
Thailand,2015,20,0,No,No
Thailand,2015,22,54.8,No,No
Thailand,2015,24,63.6,No,No
Thailand,2015,30,8.2,No,No
Thailand,2015,40,8.3,No,No
Thailand,2015,47,0,No,No
Thailand,2015,72,3.3,No,No
Thailand,2015,73,9.9,No,No
Thailand,2015,87,32.2,No,No
Thailand,2015,94,18.2,No,No
Thailand,2015,95,13.9,No,No
Thailand,2014,2,35.3,No,No
Thailand,2014,7,42.2,No,No
Thailand,2014,8,53.8,No,No
Thailand,2014,9,46.6,No,No
Thailand,2014,10,27.5,No,No
Thailand,2014,11,29.3,No,No
Thailand,2014,14,12.2,No,No
Thailand,2014,15,70.4,No,No
Thailand,2014,16,24,No,No
Thailand,2014,17,42.6,No,No
Thailand,2014,18,8.6,No,No
Thailand,2014,19,26.3,No,No
Thailand,2014,20,0,No,No
Thailand,2014,22,54.5,No,No
Thailand,2014,24,63.6,No,No
Thailand,2014,30,8.3,No,No
Thailand,2014,40,8.3,No,No
Thailand,2014,47,0,No,No
Thailand,2014,72,3.3,No,No
Thailand,2014,73,10.4,No,No
Thailand,2014,87,32.2,No,No
Thailand,2014,94,18.2,No,No
Thailand,2014,95,13.8,No,No
Thailand,2013,2,35.3,No,No
Thailand,2013,7,42.2,No,No
Thailand,2013,8,53.8,No,No
Thailand,2013,9,46.6,No,No
Thailand,2013,10,27.5,No,No
Thailand,2013,11,29.3,No,No
Thailand,2013,14,12.2,No,No
Thailand,2013,15,70.4,No,No
Thailand,2013,16,24,No,No
Thailand,2013,17,42.6,No,No
Thailand,2013,18,8.6,No,No
Thailand,2013,19,26.3,No,No
Thailand,2013,20,0,No,No
Thailand,2013,22,54.5,No,No
Thailand,2013,24,63.6,No,No
Thailand,2013,30,8.3,No,No
Thailand,2013,40,8.3,No,No
Thailand,2013,47,0,No,No
Thailand,2013,72,3.3,No,No
Thailand,2013,73,10.4,No,No
Thailand,2013,87,32.2,No,No
Thailand,2013,94,18.2,No,No
Thailand,2013,95,13.8,No,No
Thailand,2012,2,35.3,No,No
Thailand,2012,7,42.2,No,No
Thailand,2012,8,53.8,No,No
Thailand,2012,9,46.6,No,No
Thailand,2012,10,27.5,No,No
Thailand,2012,11,29.3,No,No
Thailand,2012,14,12.2,No,No
Thailand,2012,15,70.4,No,No
Thailand,2012,16,24,No,No
Thailand,2012,17,42.6,No,No
Thailand,2012,18,8.6,No,No
Thailand,2012,19,26.3,No,No
Thailand,2012,20,0,No,No
Thailand,2012,22,54.5,No,No
Thailand,2012,24,63.6,No,No
Thailand,2012,30,8.3,No,No
Thailand,2012,40,8.3,No,No
Thailand,2012,47,0,No,No
Thailand,2012,72,3.3,No,No
Thailand,2012,73,10.4,No,No
Thailand,2012,87,32.2,No,No
Thailand,2012,94,18.2,No,No
Thailand,2012,95,13.8,No,No
Thailand,2011,2,35.6,No,No
Thailand,2011,7,34.9,No,No
Thailand,2011,8,23.3,No,No
Thailand,2011,9,29.7,No,No
Thailand,2011,10,0,No,No
Thailand,2011,11,30,No,No
Thailand,2011,14,11.9,No,No
Thailand,2011,15,20,No,No
Thailand,2011,16,27.1,No,No
Thailand,2011,17,25,No,No
Thailand,2011,18,12.6,No,No
Thailand,2011,19,26.4,No,No
Thailand,2011,20,0,No,No
Thailand,2011,22,54.1,No,No
Thailand,2011,24,52.8,No,No
Thailand,2011,30,7.9,No,No
Thailand,2011,40,8,No,No
Thailand,2011,47,0,No,No
Thailand,2011,72,3,No,No
Thailand,2011,73,10.4,No,No
Thailand,2011,87,31.7,No,No
Thailand,2011,94,18.2,No,No
Thailand,2011,95,13.8,No,No
Thailand,2010,2,35.6,No,No
Thailand,2010,7,36.3,No,No
Thailand,2010,8,54,No,No
Thailand,2010,9,29.9,No,No
Thailand,2010,10,0,No,No
Thailand,2010,11,30,No,No
Thailand,2010,14,11.9,No,No
Thailand,2010,15,22.3,No,No
Thailand,2010,16,27.1,No,No
Thailand,2010,17,25,No,No
Thailand,2010,18,12.6,No,No
Thailand,2010,19,26.4,No,No
Thailand,2010,20,0,No,No
Thailand,2010,22,54.1,No,No
Thailand,2010,24,54.4,No,No
Thailand,2010,30,7.9,No,No
Thailand,2010,40,8,No,No
Thailand,2010,47,0,No,No
Thailand,2010,72,3,No,No
Thailand,2010,73,10.4,No,No
Thailand,2010,87,31.7,No,No
Thailand,2010,94,18.2,No,No
Thailand,2010,95,13.8,No,No
United Arab Emirates,2020,2,4.1,No,No
United Arab Emirates,2020,7,2.6,No,No
United Arab Emirates,2020,8,2.5,No,No
United Arab Emirates,2020,9,3.5,No,No
United Arab Emirates,2020,10,0.8,No,No
United Arab Emirates,2020,11,3.7,No,No
United Arab Emirates,2020,14,5,No,No
United Arab Emirates,2020,15,5,No,No
United Arab Emirates,2020,16,5,No,No
United Arab Emirates,2020,17,3.5,No,No
United Arab Emirates,2020,18,5,No,No
United Arab Emirates,2020,19,4.7,No,No
United Arab Emirates,2020,20,5,No,No
United Arab Emirates,2020,22,4.7,No,No
United Arab Emirates,2020,24,100,No,No
United Arab Emirates,2020,30,0,No,No
United Arab Emirates,2020,40,5,No,No
United Arab Emirates,2020,47,5,No,No
United Arab Emirates,2020,72,5,No,No
United Arab Emirates,2020,73,5,No,No
United Arab Emirates,2020,87,4.8,No,No
United Arab Emirates,2020,94,5,No,No
United Arab Emirates,2020,95,5,No,No
United Arab Emirates,2019,2,4.1,No,No
United Arab Emirates,2019,7,2.6,No,No
United Arab Emirates,2019,8,2.5,No,No
United Arab Emirates,2019,9,3.5,No,No
United Arab Emirates,2019,10,0.8,No,No
United Arab Emirates,2019,11,3.7,No,No
United Arab Emirates,2019,14,5,No,No
United Arab Emirates,2019,15,5,No,No
United Arab Emirates,2019,16,5,No,No
United Arab Emirates,2019,17,3.5,No,No
United Arab Emirates,2019,18,5,No,No
United Arab Emirates,2019,19,4.7,No,No
United Arab Emirates,2019,20,5,No,No
United Arab Emirates,2019,22,4.7,No,No
United Arab Emirates,2019,24,100,No,No
United Arab Emirates,2019,30,0,No,No
United Arab Emirates,2019,40,5,No,No
United Arab Emirates,2019,47,5,No,No
United Arab Emirates,2019,72,5,No,No
United Arab Emirates,2019,73,5,No,No
United Arab Emirates,2019,87,4.8,No,No
United Arab Emirates,2019,94,5,No,No
United Arab Emirates,2019,95,5,No,No
United Arab Emirates,2018,2,4.1,No,No
United Arab Emirates,2018,7,2.6,No,No
United Arab Emirates,2018,8,2.5,No,No
United Arab Emirates,2018,9,3.5,No,No
United Arab Emirates,2018,10,0.8,No,No
United Arab Emirates,2018,11,3.7,No,No
United Arab Emirates,2018,14,5,No,No
United Arab Emirates,2018,15,5,No,No
United Arab Emirates,2018,16,5,No,No
United Arab Emirates,2018,17,3.5,No,No
United Arab Emirates,2018,18,5,No,No
